del_rxn1,del_rxn2,sl_size,one_norm_sl_size,two_norm_sl_size
ACOAD4f,3OAS100,15,15,1258
ACOAD4f,3OAR100,15,15,1258
ACOAD4f,3HAD100,15,15,1258
OPHHX3,OPHHXy,51,47,394
DALAt2pp,DALAtex,8,8,1209
MN2tpp,MNt2pp,10,8,229
CLt3_2pp,CLtipp,79,77,686
POR5,FLDR2,3,3,1112
CTECOAI7,3OAS161,17,17,1282
CTECOAI7,3HAD161,17,17,1282
CTECOAI7,3OAR161,17,17,1282
I4FE4SR,SCYSDS,75,69,28
I4FE4SR,S2FE2SS,58,62,31
I4FE4SR,S4FE4SR,74,65,33
I4FE4SR,S4FE4ST,74,65,33
I4FE4SR,S2FE2SS2,74,70,33
I2FE2SS,SCYSDS,59,79,28
I2FE2SS,S2FE2SS,69,68,23
I2FE2SS,S4FE4SR,67,64,26
I2FE2SS,S2FE2ST,5,5,90
I2FE2SS,S4FE4ST,67,64,26
I2FE2SS,S2FE2SS2,67,64,26
I2FE2ST,SCYSDS,7,7,114
I2FE2ST,S2FE2SS,5,5,90
I2FE2ST,S2FE2ST,11,11,9
I2FE2SS2,SCYSDS,75,63,28
I2FE2SS2,S2FE2SS,58,64,31
I2FE2SS2,S4FE4SR,74,67,33
I2FE2SS2,S4FE4ST,74,67,33
I2FE2SS2,S2FE2SS2,74,67,33
I4FE4ST,SCYSDS,75,74,28
I4FE4ST,S2FE2SS,58,63,31
I4FE4ST,S4FE4SR,74,65,33
I4FE4ST,S4FE4ST,74,65,33
I4FE4ST,S2FE2SS2,74,67,33
ACOAD1fr,3HAD80,29,29,1324
ACOAD1fr,3HAD40,29,29,1324
ACOAD1fr,3OAS60,29,29,1324
ACOAD1fr,3OAR60,29,29,1324
ACOAD1fr,3OAR80,29,29,1324
ACOAD1fr,3OAS80,29,29,1324
ACOAD1fr,3OAS100,37,37,1313
ACOAD1fr,3OAR40,29,29,1324
ACOAD1fr,3OAR100,37,37,1313
ACOAD1fr,3HAD60,29,29,1324
ACOAD1fr,3HAD100,37,37,1313
AI2K,MTHTHFSs,30,32,927
AI2K,DHPTDCs2,30,32,927
PIt2rpp,PIuabcpp,210,213,1256
PAI2I,MTHTHFSs,30,32,927
PAI2I,DHPTDCs2,30,32,927
I2FE2SR,S2FE2SR,2,2,3
PAI2T,MTHTHFSs,30,32,927
PAI2T,DHPTDCs2,30,34,927
GARFT,GART,3,3,1280
THRS,THRD_L,6,6,312
PUNP5,HXPRT,6,6,258
PIt,PIabc,119,123,334
PREPTTA,PREPHACPH,5,5,4
SADT,SADT2,4,4,298
P5CRx,P5CR,2,2,301
RPE,PGL,95,98,343
RPE,G6PDH2r,97,98,343
RPE,GND,94,98,343
MAN1PT2,MAN1PT,5,4,318
TKT2,PGL,100,101,358
TKT2,G6PDH2r,101,101,358
TKT2,GND,98,101,358
HSST,THRD_L,6,4,332
HSK,THRD_L,6,6,312
GLU5K,ORNTA,7,7,358
HSDxi,HSDy,2,2,321
GLCabc,FBP,382,373,452
ORNTAC,ACODA,4,4,304
ORNTAC,ACGS,4,4,304
DMPPS,IPDDI,3,3,117
CYTK2,NTPP3,70,73,192
CYTK2,NDPK7,71,73,177
CTPS1,CTPS2,104,106,318
DADK,NTPP5,53,56,118
DADK,NDPK8,53,56,118
ARGDr,ARGSS,7,7,350
ARGDr,ARGSL,7,7,350
FACOALPREPH,PREPHACPH,5,5,4
FACOAL181,DESAT18,4,4,109
FACOAL181,FACOAL180,4,4,63
FAS181,DESAT18,5,5,231
FAS181,FACOAL180,5,5,194
FAS161,DESAT16,4,4,238
FAS161,FACOAL161,4,4,238
ALATA_L,MMSAD3,6,6,367
ALATA_L,ASP1DC,8,8,369
ALATA_L,APATr,6,6,367
AIRCr,AIRC3,114,114,337
AIRCr,AIRC2,115,114,337
HSST,THRS,6,5,335
HSST,SHSL4r,6,5,323
HSK,HSST,6,4,348
FAS181,FACOAL181,4,4,243
AICART,AICART2,3,3,330
GARFT,GART,171,193,710
GARFT,PFL,181,191,710
GHMT2r,PGCD,358,355,772
GHMT2r,PSERT,358,355,772
GHMT2r,PSP_L,358,355,772
3HAD120,AACPS7,15,16,640
3HAD120,FACOAE120,16,15,652
3HAD120,ECOAH6,24,24,684
3HAD120,HACD6i,24,24,684
3HAD120,ACACT9,24,24,684
3HAD140,AACPS1,16,15,659
3HAD140,FACOAE140,16,16,673
3HAD160,AACPS3,16,16,696
3HAD160,FACOAE160,16,16,694
3OAR120,AACPS7,15,16,640
3OAR120,FACOAE120,16,15,652
3OAR120,ECOAH6,24,24,684
3OAR120,HACD6i,24,24,684
3OAR120,ACACT9,24,24,684
3OAR160,AACPS3,16,16,696
3OAR160,FACOAE160,16,16,694
3OAS120,AACPS7,15,16,640
3OAS120,FACOAE120,16,15,652
3OAS120,ECOAH6,24,24,684
3OAS120,HACD6i,24,24,684
3OAS120,ACACT9,24,24,684
3OAS160,AACPS3,16,16,696
3OAS160,FACOAE160,16,16,694
ASNS2,ASNS1,3,3,703
CYSabcpp,CYSS,326,354,788
CYSabcpp,SERAT,344,345,762
CYSabcpp,SULR,339,355,793
CYSabcpp,SO4tex,336,342,782
CYSabcpp,SULabcpp,336,342,782
CYSabcpp,PAPSSH,335,350,772
CYStex,CYSS,327,350,771
CYStex,SERAT,334,353,767
CYStex,SULR,336,349,785
CYStex,SO4tex,336,347,782
CYStex,SULabcpp,336,347,782
CYStex,PAPSSH,341,354,782
CO2tex,Htex,338,341,396
DHORD2,DHORD5,4,5,665
FLDR,NDPK8,5,5,675
GLU5K,ACGK,8,8,722
GLU5K,ACGS,8,8,722
GLU5K,AGPR,8,8,722
GLUDy,GLUSy,3,3,654
FORtppi,GART,153,156,691
GLYCtpp,GLYCtex,14,14,659
KAS15,KAS14,3,3,702
LYSabcpp,ASAD,137,145,738
LYSabcpp,ASPK,137,145,738
LYSabcpp,DAPDC,179,216,771
LYSabcpp,DAPE,161,181,724
LYSabcpp,DHDPRy,161,181,724
LYSabcpp,DHDPS,161,181,724
LYSabcpp,SDPDS,161,181,724
LYSabcpp,THDPS,161,181,724
LYSabcpp,SDPTA,161,181,724
LYStex,ASAD,147,146,732
LYStex,ASPK,147,146,732
LYStex,DAPDC,178,184,774
LYStex,DAPE,178,192,712
LYStex,DHDPRy,178,192,712
LYStex,DHDPS,178,192,712
LYStex,SDPDS,178,192,712
LYStex,THDPS,178,192,712
LYStex,SDPTA,178,192,712
MDH,PPC,6,6,689
MTHFC,GART,195,200,738
MTHFC,PFL,11,13,759
MTHFD,GART,195,200,738
MTHFD,PFL,11,13,759
NDPK1,ADK3,2,3,720
NDPK5,RNTR2c,5,5,671
NDPK7,RNTR3c,5,5,668
G5SD,ACGK,8,8,722
G5SD,ACGS,8,8,722
G5SD,AGPR,8,8,722
P5CR,ACGK,189,198,755
P5CR,ACGS,189,198,755
P5CR,ACODA,7,7,730
P5CR,ACOTA,7,7,730
P5CR,AGPR,189,198,755
PG140abcpp,PGP140abcpp,37,31,488
PG140abcpp,PGPP140pp,37,31,488
PG160abcpp,PGP160abcpp,71,65,630
PG160abcpp,PGPP160pp,71,65,630
PG161abcpp,PGP161abcpp,42,45,531
PG161abcpp,PGPP161pp,42,45,531
PG181abcpp,PGP181abcpp,35,37,490
PG181abcpp,PGPP181pp,35,37,490
PNTOt4pp,ASP1DC,34,34,97
PNTOt4pp,DPR,38,40,55
PNTOt4pp,MOHMT,38,40,55
PNTOt4pp,PANTS,38,40,55
PNTOtex,ASP1DC,34,37,97
PNTOtex,DPR,38,40,55
PNTOtex,MOHMT,38,40,55
PNTOtex,PANTS,38,40,55
PPK,PPA,4,4,348
PGPP140,PGP140abcpp,41,43,508
PGPP140,PGPP140pp,41,43,508
RNTR1c,NDPK8,5,5,699
PGPP160,PGP160abcpp,61,60,652
PGPP160,PGPP160pp,61,60,652
PGPP161,PGP161abcpp,42,41,539
PGPP161,PGPP161pp,42,41,539
PGPP181,PGP181abcpp,31,37,512
PGPP181,PGPP181pp,31,37,512
THRA,ASAD,187,186,753
THRA,ASPK,187,186,753
THRA,HSDy,187,183,719
THRA,HSK,22,22,709
THRA,THRS,22,22,709
SUCDi,SUCCtex,31,30,549
TYRt2rpp,CHORM,130,126,741
TYRt2rpp,PPND,130,126,741
TYRt2rpp,TYRTA,130,126,741
TYRtex,CHORM,130,126,741
TYRtex,PPND,130,126,741
TYRtex,TYRTA,130,126,741
TRPS1,TRPS2,3,3,586
NADS1,NADS2,3,3,462
PIt2rpp,PIuabcpp,183,181,676
EAR40x,EAR40y,2,2,644
EAR60x,EAR60y,3,3,645
EAR80x,EAR80y,3,2,649
EAR121x,EAR121y,2,3,600
EAR141x,EAR141y,3,2,574
EAR161x,EAR161y,3,2,622
EAR181x,EAR181y,3,3,582
ADK1,ADK3,2,3,390
G5SADs,ACGK,12,12,720
G5SADs,ACGS,12,12,720
G5SADs,ACODA,7,7,698
G5SADs,ACOTA,7,7,698
G5SADs,AGPR,12,12,720
ORNCD,ACGK,160,193,728
ORNCD,ACGS,160,193,728
ORNCD,ACODA,6,6,663
ORNCD,ACOTA,6,6,663
ORNCD,AGPR,160,193,728
CITt7pp,CS,48,55,236
CITtex,CS,48,55,236
CO2tex,GAPD,357,358,401
MTHFC,GARFT,189,198,702
MTHFD,GARFT,189,198,702
NDPK5,FLDR,5,5,661
NDPK7,FLDR,5,5,709
RPE,GND,182,192,718
RPE,G6PDH2r,127,132,753
RPE,PGL,127,132,753
TALA,RPE,126,174,717
TKT1,RPE,170,177,729
TKT1,TALA,146,140,721
TKT2,GND,184,182,750
TKT2,G6PDH2r,133,141,759
TKT2,PGL,133,141,759
TKT2,RPE,175,181,736
TKT2,TALA,160,194,744
TKT2,TKT1,194,188,748
TPI,FBA,202,198,687
TPI,PFK,199,203,671
ADK1,NDPK1,3,3,13
ORNCD,P5CR,6,6,729
ORNCD,G5SADs,6,6,727
AACPS3,3HAD160,15,15,1145
AACPS3,3OAR160,15,15,1145
AACPS3,3OAS160,15,15,1145
AACPS4,3HAD161,16,17,1142
AACPS4,3OAR161,16,17,1142
AACPS4,3OAS161,16,17,1142
AACPS7,3HAD120,15,14,1067
AACPS7,3OAR120,15,14,1067
AACPS7,3OAS120,15,14,1067
ACACT1r,3HAD100,37,37,1156
ACACT1r,3HAD40,29,29,1180
ACACT1r,3HAD60,29,26,1180
ACACT1r,3HAD80,29,26,1180
ACACT1r,3OAR100,37,37,1156
ACACT1r,3OAR40,29,26,1180
ACACT1r,3OAR60,29,26,1180
ACACT1r,3OAR80,29,26,1180
ACACT1r,3OAS100,37,37,1156
ACACT1r,3OAS60,29,26,1180
ACACT1r,3OAS80,29,29,1180
ACACT2r,3HAD100,37,37,1162
ACACT2r,3HAD40,29,26,1181
ACACT2r,3HAD60,29,26,1181
ACACT2r,3HAD80,29,26,1181
ACACT2r,3OAR100,37,37,1162
ACACT2r,3OAR40,29,26,1181
ACACT2r,3OAR60,29,26,1181
ACACT2r,3OAR80,29,26,1181
ACACT2r,3OAS100,37,37,1162
ACACT2r,3OAS60,29,26,1181
ACACT2r,3OAS80,29,26,1181
ACACT3r,3HAD100,36,33,1149
ACACT3r,3HAD40,28,26,1187
ACACT3r,3HAD60,28,26,1187
ACACT3r,3HAD80,28,26,1187
ACACT3r,3OAR100,36,37,1149
ACACT3r,3OAR40,28,26,1187
ACACT3r,3OAR60,28,26,1187
ACACT3r,3OAR80,28,26,1187
ACACT3r,3OAS100,36,37,1149
ACACT3r,3OAS60,28,26,1187
ACACT3r,3OAS80,28,26,1187
ACACT4r,3HAD100,15,15,1127
ACACT4r,3OAR100,15,15,1127
ACACT4r,3OAS100,15,15,1127
ACOAD1f,3HAD100,37,37,1164
ACOAD1f,3HAD40,28,26,1177
ACOAD1f,3HAD60,28,26,1177
ACOAD1f,3HAD80,28,26,1177
ACOAD1f,3OAR100,37,37,1164
ACOAD1f,3OAR40,28,26,1177
ACOAD1f,3OAR60,28,26,1177
ACOAD1f,3OAR80,28,26,1177
ACOAD1f,3OAS100,37,37,1164
ACOAD1f,3OAS60,28,26,1177
ACOAD1f,3OAS80,28,26,1177
ACOAD2f,3HAD100,37,33,1162
ACOAD2f,3HAD40,29,26,1193
ACOAD2f,3HAD60,29,26,1193
ACOAD2f,3HAD80,29,26,1193
ACOAD2f,3OAR100,37,33,1162
ACOAD2f,3OAR40,29,26,1193
ACOAD2f,3OAR60,29,26,1193
ACOAD2f,3OAR80,29,26,1193
ACOAD2f,3OAS100,37,33,1162
ACOAD2f,3OAS60,29,26,1193
ACOAD2f,3OAS80,29,26,1193
ACOAD3f,3HAD100,36,33,1143
ACOAD3f,3HAD40,28,26,1184
ACOAD3f,3HAD60,28,26,1184
ACOAD3f,3HAD80,28,26,1184
ACOAD3f,3OAR100,36,33,1143
ACOAD3f,3OAR40,28,26,1184
ACOAD3f,3OAR60,28,26,1184
ACOAD3f,3OAR80,28,26,1184
ACOAD3f,3OAS100,36,33,1143
ACOAD3f,3OAS60,28,26,1184
ACOAD3f,3OAS80,28,26,1184
ACOAD4f,3HAD100,15,15,1126
ACOAD4f,3OAR100,15,14,1126
ACOAD4f,3OAS100,15,14,1126
ASNS2,ASNS1,3,3,1159
CBMKr,CBPS,201,197,1169
CPPPGO,CPPPGO2,22,23,902
DALAt2pp,DALAtex,8,8,1087
CTECOAI7_copy1,3HAD161,17,17,1155
CTECOAI7_copy1,3OAR161,17,17,1155
CTECOAI7_copy1,3OAS161,17,17,1155
DMPPS,IPDDI,3,3,319
FACOAE120,3HAD120,14,15,1103
FACOAE120,3OAR120,14,15,1103
FACOAE120,3OAS120,14,15,1103
FACOAE160,3HAD160,15,15,1157
FACOAE160,3OAR160,15,15,1157
FACOAE160,3OAS160,15,15,1157
FACOAE161,3HAD161,16,17,1127
FACOAE161,3OAR161,16,17,1127
FACOAE161,3OAS161,16,15,1127
ECOAH1,3HAD100,37,37,1164
ECOAH1,3HAD40,28,26,1177
ECOAH1,3HAD60,28,26,1177
ECOAH1,3HAD80,28,26,1177
ECOAH1,3OAR100,37,37,1164
ECOAH1,3OAR40,28,26,1177
ECOAH1,3OAR60,28,26,1177
ECOAH1,3OAR80,28,26,1177
ECOAH1,3OAS100,37,37,1164
ECOAH1,3OAS60,28,26,1177
ECOAH1,3OAS80,28,26,1177
ECOAH2,3HAD100,37,33,1162
ECOAH2,3HAD40,29,26,1193
ECOAH2,3HAD60,29,26,1193
ECOAH2,3HAD80,29,26,1193
ECOAH2,3OAR100,37,33,1162
ECOAH2,3OAR40,29,26,1193
ECOAH2,3OAR60,29,26,1193
ECOAH2,3OAR80,29,26,1193
ECOAH2,3OAS100,37,33,1162
ECOAH2,3OAS60,29,26,1193
ECOAH2,3OAS80,29,26,1193
ECOAH3,3HAD100,36,33,1143
ECOAH3,3HAD40,28,26,1184
ECOAH3,3HAD60,28,26,1184
ECOAH3,3HAD80,28,26,1184
ECOAH3,3OAR100,36,33,1143
ECOAH3,3OAR40,28,26,1184
ECOAH3,3OAR60,28,26,1184
ECOAH3,3OAR80,28,26,1184
ECOAH3,3OAS100,36,33,1143
ECOAH3,3OAS60,28,26,1184
ECOAH3,3OAS80,28,26,1184
ECOAH4,3HAD100,15,14,1126
ECOAH4,3OAR100,15,15,1126
ECOAH4,3OAS100,15,14,1126
CYTK1,NTD4,8,11,1072
G3PAT160,APG3PAT160,3,3,1086
G3PAT161,APG3PAT161,3,3,1131
G5SD,NACODA,7,7,1163
GLU5K,NACODA,7,7,1163
GLUDy,GLUSy,3,3,867
HACD1,3HAD100,37,37,1172
HACD1,3HAD40,29,27,1188
HACD1,3HAD60,29,27,1188
HACD1,3HAD80,29,27,1188
HACD1,3OAR100,37,34,1172
HACD1,3OAR40,29,27,1188
HACD1,3OAR60,29,27,1188
HACD1,3OAR80,29,27,1188
HACD1,3OAS100,37,37,1172
HACD1,3OAS60,29,27,1188
HACD1,3OAS80,29,27,1188
HACD2,3HAD100,37,34,1162
HACD2,3HAD40,29,29,1187
HACD2,3HAD60,29,29,1187
HACD2,3HAD80,29,29,1187
HACD2,3OAR100,37,34,1162
HACD2,3OAR40,29,29,1187
HACD2,3OAR60,29,29,1187
HACD2,3OAR80,29,29,1187
HACD2,3OAS100,37,34,1162
HACD2,3OAS60,29,29,1187
HACD2,3OAS80,29,29,1187
HACD3,3HAD100,36,34,1134
HACD3,3HAD40,28,27,1184
HACD3,3HAD60,28,27,1184
HACD3,3HAD80,28,27,1184
HACD3,3OAR100,36,34,1134
HACD3,3OAR40,28,27,1184
HACD3,3OAR60,28,27,1184
HACD3,3OAR80,28,27,1184
HACD3,3OAS100,36,34,1134
HACD3,3OAS60,28,27,1184
HACD3,3OAS80,28,27,1184
HACD4,3HAD100,15,15,1123
HACD4,3OAR100,15,15,1123
HACD4,3OAS100,15,15,1123
I2FE2SR,S2FE2SR,2,3,3
I2FE2SS,S2FE2SS,90,94,91
I2FE2SS,S2FE2SS2,95,86,69
I2FE2SS,S2FE2ST,5,5,113
I2FE2SS,S4FE4SR,95,86,69
I2FE2SS,S4FE4ST,95,86,69
I2FE2SS,SCYSDS,93,87,75
I2FE2SS2,S2FE2SS,82,80,48
I2FE2SS2,S2FE2SS2,85,92,81
I2FE2SS2,S4FE4SR,85,92,81
I2FE2SS2,S4FE4ST,85,92,81
I2FE2SS2,SCYSDS,82,96,71
I2FE2ST,S2FE2SS,5,5,150
I2FE2ST,S2FE2ST,11,11,10
I2FE2ST,SCYSDS,7,7,98
I4FE4SR,S2FE2SS,82,80,48
I4FE4SR,S2FE2SS2,85,92,81
I4FE4SR,S4FE4SR,85,92,81
I4FE4SR,S4FE4ST,85,92,81
I4FE4SR,SCYSDS,82,96,71
I4FE4ST,S2FE2SS,82,80,48
I4FE4ST,S2FE2SS2,85,92,81
I4FE4ST,S4FE4SR,85,92,81
I4FE4ST,S4FE4ST,85,92,81
I4FE4ST,SCYSDS,82,96,71
IMPD,HXAND,4,4,1145
IMPD,XPPT,4,4,1164
Kt2pp,Kabcpp,169,187,1157
NDPK1,ADK3,3,2,1169
OPHHX,OPHHX3,64,55,281
O2tex,CPPPGO2,433,423,478
O2tex,OPHHX3,434,425,476
O2tpp,CPPPGO2,429,427,484
O2tpp,OPHHX3,432,424,486
PAPSR,GRXR,5,5,1094
PAPSR,GTHOr,5,5,1111
PAPSR,PAPSR2,8,10,1083
PDX5POi,PDX5PO2,2,3,315
NI2tpp,NI2uabcpp,56,59,15
PIt2rpp,PIuabcpp,182,188,1084
PPC,ICL,10,10,875
PPC,MALS,10,10,791
PPK,PPA,183,195,630
PPPGO3,PPPGO,9,8,590
PRPPS,R15BPK,5,4,1160
PRPPS,R1PK,5,5,1160
RNTR2c2,NDPK5,5,5,1123
RNTR3c2,NDPK7,6,6,1146
RPI,TALA,406,409,513
TRDR,GRXR,5,5,1097
TRDR,PAPSR2,5,5,1107
TRPS1,TRPS2,3,3,1123
SO4t2pp,SULabcpp,195,208,1139
ZN2tpp,ZNabcpp,58,57,22
MECDPDH2,MECDPDH5,4,2,936
3OAS120,AACPS7,15,15,858
3OAS120,FACOAE120,15,15,853
3OAS120,ECOAH6,24,24,909
3OAS120,HACD6i,24,24,909
3OAS120,ACACT9,24,24,909
3OAS160,AACPS3,15,15,904
3OAS160,FACOAE160,15,15,921
3HAD120,AACPS7,15,15,858
3HAD120,FACOAE120,15,15,853
3HAD120,ECOAH6,24,24,909
3HAD120,HACD6i,24,24,909
3HAD120,ACACT9,24,24,909
3HAD140,FACOAE140,15,15,886
3HAD160,AACPS3,15,15,904
3HAD160,FACOAE160,15,15,921
3OAR120,AACPS7,15,15,858
3OAR120,FACOAE120,15,15,853
3OAR120,ECOAH6,24,24,909
3OAR120,HACD6i,24,24,909
3OAR120,ACACT9,24,24,909
3OAR160,AACPS3,15,15,904
3OAR160,FACOAE160,15,15,921
ACONTa,FGLU,275,273,455
ACONTa,FORAMD,275,273,455
ACONTa,HISDr,275,273,455
ACONTa,IZPN,275,273,455
ACONTa,URCN,275,273,455
ACONTb,FGLU,275,273,455
ACONTb,FORAMD,275,273,455
ACONTb,HISDr,275,273,455
ACONTb,IZPN,275,273,455
ACONTb,URCN,275,273,455
ASNS2,ASNS1,3,3,862
CS,FGLU,277,270,473
CS,FORAMD,277,270,473
CS,HISDr,277,270,473
CS,IZPN,277,270,473
CS,URCN,277,270,473
CYSTGL,THRD_L,6,6,876
CYS,CYSS,5,5,877
CYS,SERAT,5,5,873
CYTK1,NTD4,11,9,788
DALAt2pp,DALAtex,40,41,817
DHORD2,DHORD5,4,4,858
DNAMTn2r,METS,148,141,893
DNAMTn2r,MTHFR2,148,141,893
EAR121y,EAR121x,2,2,824
EAR141y,EAR141x,3,3,816
EAR161x,EAR161y,3,3,801
EAR181y,EAR181x,3,3,774
EAR40x,EAR40y,3,3,847
EAR60x,EAR60y,3,2,834
EAR80y,EAR80x,3,3,845
FUM,SUCCt3pp,281,276,584
GARFT,GART,174,184,886
G5SD,NACODA,7,8,907
GLU5K,NACODA,7,8,907
GLYCtpp,GLYCtex,12,12,827
HCYSMT,METS,143,144,859
HCYSMT,MTHFR2,143,144,859
ICDHyr,FGLU,235,232,480
ICDHyr,FORAMD,235,232,480
ICDHyr,HISDr,235,232,480
ICDHyr,IZPN,235,232,480
ICDHyr,URCN,235,232,480
KAS15,KAS14,3,3,881
NDPK1,ADK3,3,3,908
NDPK5,RNTR2c,5,5,830
MTHFC,GART,181,180,934
MTHFC,PFL,12,11,945
MTHFD,GART,181,180,934
MTHFD,PFL,12,11,945
PAPSR,GRXR,5,5,845
PAPSR,GTHOr,5,5,845
PAPSR,PAPSR2,4,6,808
PGPP181,2AGPG181tipp,15,15,399
PGPP181,2AGPGAT181,15,15,430
PGPP181,FACOAL181t2pp,39,41,502
PGPP181,PGPP181pp,9,12,619
PGPP181,PGP181abcpp,9,12,619
PGPP181,PLIPA1G181pp,15,15,399
PG160abcpp,PGP160abcpp,99,93,884
PG160abcpp,PGPP160pp,99,93,884
PG161abcpp,PGP161abcpp,36,34,619
PG161abcpp,PGPP161pp,36,34,619
PG181abcpp,PGPP181pp,8,7,509
PG181abcpp,PGP181abcpp,8,17,509
PIt2rpp,PIuabcpp,176,187,845
PGPP160,2AGPG160tipp,17,20,774
PGPP160,2AGPGAT160,17,15,781
PGPP160,FACOAL160t2pp,121,120,855
PGPP160,PGP160abcpp,104,107,881
PGPP160,PLIPA1G160pp,17,20,774
PGPP160,PGPP160pp,104,107,881
PGPP161,2AGPG161tipp,15,16,571
PGPP161,2AGPGAT161,19,15,561
PGPP161,FACOAL161t2pp,84,80,644
PGPP161,PGP161abcpp,52,56,686
PGPP161,PLIPA1G161pp,15,16,571
PGPP161,PGPP161pp,52,54,686
RPE,GND,195,201,928
RPI,KDOCT2,325,332,426
RPI,MOAT,325,332,426
RPI,MOAT2,325,332,426
PPK,PPA,161,165,462
TKT2,GND,195,204,870
TRDR,PAPSR2,5,5,872
TRPS1,TRPS2,3,3,865
VALTA,VPAMTr,3,3,876
PRPPS,R15BPK,5,4,899
PRPPS,R1PK,5,4,899
PRPPS,PPM,4,4,878
NDPK5,FLDR,5,5,861
3OAS180,AACPS6,13,13,1138
3OAS180,ACOAD8f,12,13,1054
3OAS180,FACOAE180,12,13,1155
3OAS180,FACOAL181t2pp,16,16,1151
3OAS181,AACPS5,14,13,1263
3OAS181,ACOAD8f,16,16,1150
3OAS181,FACOAE181,16,15,1339
3OAS181,FACOAL180t2pp,19,18,1178
AACPS1,3HAD140,13,15,1235
AACPS3,3OAS160,15,15,1194
AACPS3,3HAD160,15,15,1194
AACPS3,3OAR160,15,15,1194
AACPS4,3OAS161,12,11,1151
AACPS4,3HAD161,12,11,1151
AACPS4,3OAR161,12,11,1151
AACPS7,3OAS120,11,11,944
AACPS7,3HAD120,11,11,944
AACPS7,3OAR120,11,11,944
ACOAD1f,3OAR60,28,29,1111
ACOAD1f,3OAR80,28,29,1111
ACOAD1f,3OAS100,35,37,1032
ACOAD1f,3OAS60,28,29,1111
ACOAD1f,3OAS80,28,29,1111
ACOAD1f,3HAD100,35,37,1032
ACOAD1f,3HAD40,28,29,1111
ACOAD1f,3HAD60,28,29,1111
ACOAD1f,3HAD80,28,29,1111
ACOAD1f,3OAR100,35,37,1032
ACOAD1f,3OAR40,28,29,1111
ACOAD2f,3OAR60,27,23,1108
ACOAD2f,3OAR80,27,23,1108
ACOAD2f,3OAS100,35,37,1046
ACOAD2f,3OAS60,27,23,1108
ACOAD2f,3OAS80,27,23,1108
ACOAD2f,3HAD100,35,37,1046
ACOAD2f,3HAD40,27,23,1108
ACOAD2f,3HAD60,27,23,1108
ACOAD2f,3HAD80,27,23,1108
ACOAD2f,3OAR100,35,37,1046
ACOAD2f,3OAR40,27,23,1108
ACOAD3f,3OAR60,28,23,1219
ACOAD3f,3OAR80,28,23,1219
ACOAD3f,3OAS100,35,29,1204
ACOAD3f,3OAS60,28,23,1219
ACOAD3f,3OAS80,28,23,1219
ACOAD3f,3HAD100,35,29,1204
ACOAD3f,3HAD40,28,23,1219
ACOAD3f,3HAD60,28,23,1219
ACOAD3f,3HAD80,28,23,1219
ACOAD3f,3OAR100,35,29,1204
ACOAD3f,3OAR40,28,23,1219
ACOAD4f,3OAS100,14,15,1097
ACOAD4f,3HAD100,14,15,1097
ACOAD4f,3OAR100,14,15,1097
ADK1,ADK3,3,3,1056
COLIPAtex,COLIPAabctex,63,54,25
DHORD2,DHORD5,3,5,1740
DKMPPD3,DKMPPD,17,18,1228
FACOAE120,3OAS120,11,12,1036
FACOAE120,3HAD120,11,12,1036
FACOAE120,3OAR120,11,12,1036
FACOAE140,3HAD140,13,15,1256
FACOAE160,3OAS160,15,15,1205
FACOAE160,3HAD160,15,15,1205
FACOAE160,3OAR160,15,15,1205
FACOAE161,3OAS161,12,11,1211
FACOAE161,3HAD161,12,11,1211
FACOAE161,3OAR161,12,11,1211
G5SD,NACODA,7,8,1515
GARFT,GART,277,302,1118
GLCtex_copy2,GLCtex_copy1,2,2,8
GLU5K,NACODA,7,8,1515
GLYCtpp,GLYCtex,107,97,746
MTHFC,GART,271,268,1053
MTHFD,GART,271,268,1053
NDPK1,ADK3,3,3,1471
O2tex,DHORD5,415,407,448
O2tex,SUCCt3pp,417,407,470
O2tex,SUCCtex,412,409,451
O2tex,FRD2,424,408,460
O2tpp,DHORD5,420,410,443
O2tpp,SUCCt3pp,414,405,453
O2tpp,SUCCtex,417,408,451
O2tpp,FRD2,420,409,441
ORNDC,UREAtex,11,11,1742
ORNDC,UREAtpp,11,11,1742
ORNDC,AGMT,11,11,1742
PA140abcpp,CLPNH140pp,10,10,764
PA160abcpp,CLPNH160pp,10,10,1229
PA161abcpp,CLPNH161pp,5,4,0
PA180abcpp,CLPNH180pp,9,10,196
PA181abcpp,CLPNH181pp,9,5,0
PAPA161pp,LIPAabcpp,120,124,903
PAPA161pp,PETNT161pp,12,12,511
PAPA181pp,LIPAabcpp,95,97,835
PAPA181pp,PETNT181pp,12,12,382
PAPSR,GRXR,5,5,1682
PAPSR,GTHOr,5,5,1767
PAPSR,PAPSR2,10,10,1528
PG140abcpp,PGP140abcpp,62,55,976
PG140abcpp,PGPP140pp,62,59,976
PG160abcpp,PGP160abcpp,148,145,1234
PG160abcpp,PGPP160pp,148,148,1234
PG161abcpp,PGP161abcpp,5,10,501
PG161abcpp,PGPP161pp,5,10,501
PG180abcpp,PGP180abcpp,5,8,280
PG180abcpp,PGPP180pp,5,4,280
PG181abcpp,PGP181abcpp,4,7,423
PG181abcpp,PGPP181pp,4,7,423
PGPP140,PGP140abcpp,56,59,952
PGPP140,PGPP140pp,56,59,952
PGPP160,PGP160abcpp,120,144,1261
PGPP160,PGPP160pp,120,144,1261
PGPP161,PGP161abcpp,5,5,549
