CYTDK2,Nucleotide Salvage Pathway
XPPT,Nucleotide Salvage Pathway
HXPRT,Nucleotide Salvage Pathway
NDPK5,Nucleotide Salvage Pathway
SHK3Dr,"Tyrosine, Tryptophan, and Phenylalanine Metabolism"
NDPK6,Nucleotide Salvage Pathway
NDPK8,Nucleotide Salvage Pathway
DHORTS,Purine and Pyrimidine Biosynthesis
OMPDC,Purine and Pyrimidine Biosynthesis
PYNP2r,Nucleotide Salvage Pathway
G5SD,Arginine and Proline Metabolism
CS,Citric Acid Cycle
ICDHyr,Citric Acid Cycle
ALATA_L2,Cofactor and Prosthetic Group Biosynthesis
DURIPP,Nucleotide Salvage Pathway
ACALD,Pyruvate Metabolism
PTRCTA,Arginine and Proline Metabolism
ACS,Pyruvate Metabolism
CYSDS,Cysteine Metabolism
MAN6PI,Alternate Carbon Metabolism
PPA,Anaplerotic Reactions
APRAUR,Cofactor and Prosthetic Group Biosynthesis
TRPAS2,"Tyrosine, Tryptophan, and Phenylalanine Metabolism"
PPCK,Anaplerotic Reactions
ME1,Anaplerotic Reactions
DB4PS,Cofactor and Prosthetic Group Biosynthesis
ALAR,Alanine and Aspartate Metabolism
RBFK,Cofactor and Prosthetic Group Biosynthesis
ALATA_L,Alanine and Aspartate Metabolism
XYLK,Alternate Carbon Metabolism
RBK,Alternate Carbon Metabolism
GLYK,Alternate Carbon Metabolism
PPM,Alternate Carbon Metabolism
ASPTA,Alanine and Aspartate Metabolism
ACP1_FMN,Cofactor and Prosthetic Group Biosynthesis
RBFSb,Cofactor and Prosthetic Group Biosynthesis
NDP3,Nucleotide Salvage Pathway
CDPPH,Nucleotide Salvage Pathway
NDP7,Nucleotide Salvage Pathway
FBP,Glycolysis/Gluconeogenesis
EX_pi_e,Extracellular exchange
GLGC,Glycolysis/Gluconeogenesis
ALATA_D2,Cofactor and Prosthetic Group Biosynthesis
PYK,Glycolysis/Gluconeogenesis
SHCHD2,Cofactor and Prosthetic Group Biosynthesis
EX_co2_e,Extracellular exchange
A5PISO,Alternate Carbon Metabolism
PMDPHT,Cofactor and Prosthetic Group Biosynthesis
CPPPGO,Cofactor and Prosthetic Group Biosynthesis
EX_met__L_e,Extracellular exchange
GTHOr,Cofactor and Prosthetic Group Biosynthesis
ILETA,"Valine, Leucine, and Isoleucine Metabolism"
DHORD5,Purine and Pyrimidine Biosynthesis
EX_metsox_S__L_e,Extracellular exchange
GLYCTO2,Alternate Carbon Metabolism
VALTA,"Valine, Leucine, and Isoleucine Metabolism"
GLYCTO3,Alternate Carbon Metabolism
IPPMIb,"Valine, Leucine, and Isoleucine Metabolism"
GLYCTO4,Alternate Carbon Metabolism
ORPT,Purine and Pyrimidine Biosynthesis
RBFSa,Cofactor and Prosthetic Group Biosynthesis
ACHBS,"Valine, Leucine, and Isoleucine Metabolism"
PFK_3,Pentose Phosphate Pathway
DHAD2,"Valine, Leucine, and Isoleucine Metabolism"
ACLS,"Valine, Leucine, and Isoleucine Metabolism"
TRPS2,"Tyrosine, Tryptophan, and Phenylalanine Metabolism"
PSCVT,"Tyrosine, Tryptophan, and Phenylalanine Metabolism"
G3PD5,Oxidative Phosphorylation
G1PP,Glycolysis/Gluconeogenesis
PFL,Pyruvate Metabolism
EX_acgam_e,Extracellular exchange
ANS,"Tyrosine, Tryptophan, and Phenylalanine Metabolism"
FRD2,Citric Acid Cycle
FRD3,Citric Acid Cycle
ANPRT,"Tyrosine, Tryptophan, and Phenylalanine Metabolism"
POX,Oxidative Phosphorylation
CHORM,"Tyrosine, Tryptophan, and Phenylalanine Metabolism"
PTAr,Pyruvate Metabolism
CHORS,"Tyrosine, Tryptophan, and Phenylalanine Metabolism"
IGPS,"Tyrosine, Tryptophan, and Phenylalanine Metabolism"
ACKr,Pyruvate Metabolism
EX_cellb_e,Extracellular exchange
EX_crn_e,Extracellular exchange
EX_hxan_e,Extracellular exchange
EX_ile__L_e,Extracellular exchange
EX_chol_e,Extracellular exchange
EX_fe3_e,Extracellular exchange
LEUTAi,"Valine, Leucine, and Isoleucine Metabolism"
EX_lac__L_e,Extracellular exchange
EX_leu__L_e,Extracellular exchange
EX_glcn_e,Extracellular exchange
EX_no3_e,Extracellular exchange
EX_h_e,Extracellular exchange
DMATT,Cofactor and Prosthetic Group Biosynthesis
EX_orn_e,Extracellular exchange
GRTT,Cofactor and Prosthetic Group Biosynthesis
EX_gln__L_e,Extracellular exchange
UPP3S,Cofactor and Prosthetic Group Biosynthesis
EX_pro__L_e,Extracellular exchange
EX_glyc_e,Extracellular exchange
UPPDC1,Cofactor and Prosthetic Group Biosynthesis
EX_man_e,Extracellular exchange
TMDPP,Nucleotide Salvage Pathway
EX_ade_e,Extracellular exchange
EX_mn2_e,Extracellular exchange
EX_4abut_e,Extracellular exchange
EX_ac_e,Extracellular exchange
EX_akg_e,Extracellular exchange
EX_ala__L_e,Extracellular exchange
EX_arg__L_e,Extracellular exchange
EX_asp__L_e,Extracellular exchange
EX_pyr_e,Extracellular exchange
EX_succ_e,Extracellular exchange
EX_thymd_e,Extracellular exchange
EX_rib__D_e,Extracellular exchange
EX_tyr__L_e,Extracellular exchange
EX_cytd_e,Extracellular exchange
EX_dcyt_e,Extracellular exchange
MOAT,Lipopolysaccharide Biosynthesis / Recycling
EX_fum_e,Extracellular exchange
EX_sbt__D_e,Extracellular exchange
EX_glu__L_e,Extracellular exchange
UDCPDPS,Cofactor and Prosthetic Group Biosynthesis
ECOAH6,Membrane Lipid Metabolism
USHD,Lipopolysaccharide Biosynthesis / Recycling
EX_gua_e,Extracellular exchange
ENO,Glycolysis/Gluconeogenesis
FBA,Glycolysis/Gluconeogenesis
HCO3E,Unassigned
MGSA,Methylglyoxal Metabolism
IMPC,Purine and Pyrimidine Biosynthesis
IMPD,Purine and Pyrimidine Biosynthesis
PPS,Glycolysis/Gluconeogenesis
ECOAH4,Membrane Lipid Metabolism
LPADSS,Lipopolysaccharide Biosynthesis / Recycling
GLUTRS,tRNA Charging
TDSK,Lipopolysaccharide Biosynthesis / Recycling
PGI,Glycolysis/Gluconeogenesis
TMPPP,Cofactor and Prosthetic Group Biosynthesis
EX_btn_e,Extracellular exchange
PGK,Glycolysis/Gluconeogenesis
EX_ptrc_e,Extracellular exchange
EDA,Pentose Phosphate Pathway
EX_spmd_e,Extracellular exchange
EX_thym_e,Extracellular exchange
EX_xtsn_e,Extracellular exchange
NTPP1,Nucleotide Salvage Pathway
URIK1,Nucleotide Salvage Pathway
URIK2,Nucleotide Salvage Pathway
NTPP2,Nucleotide Salvage Pathway
PGL,Pentose Phosphate Pathway
NTPTP1,Nucleotide Salvage Pathway
NTPTP2,Nucleotide Salvage Pathway
CYTDK1,Nucleotide Salvage Pathway
RPE,Pentose Phosphate Pathway
DHQTi,"Tyrosine, Tryptophan, and Phenylalanine Metabolism"
IPMD,"Valine, Leucine, and Isoleucine Metabolism"
AIRC3,Purine and Pyrimidine Biosynthesis
TALA,Pentose Phosphate Pathway
PUNP1,Nucleotide Salvage Pathway
PUNP2,Nucleotide Salvage Pathway
PUNP3,Nucleotide Salvage Pathway
ADSL2r,Purine and Pyrimidine Biosynthesis
TKT1,Pentose Phosphate Pathway
EX_fe2_e,Extracellular exchange
PUNP5,Nucleotide Salvage Pathway
PUNP6,Nucleotide Salvage Pathway
PUNP7,Nucleotide Salvage Pathway
G6PDA,Alternate Carbon Metabolism
RNDR1,Nucleotide Salvage Pathway
ALCD2x,Pyruvate Metabolism
RNDR3,Nucleotide Salvage Pathway
RNDR4,Nucleotide Salvage Pathway
ALDD2y,Alternate Carbon Metabolism
TMDS,Nucleotide Salvage Pathway
RMI,Alternate Carbon Metabolism
TMDK1,Nucleotide Salvage Pathway
LYSAM,Threonine and Lysine Metabolism
PPCDC,Cofactor and Prosthetic Group Biosynthesis
FTHFD,Folate Metabolism
EX_glc__D_e,Extracellular exchange
DHAD1,"Valine, Leucine, and Isoleucine Metabolism"
IPPMIa,"Valine, Leucine, and Isoleucine Metabolism"
EX_alltn_e,Extracellular exchange
G3PD7,Oxidative Phosphorylation
EDD,Pentose Phosphate Pathway
EX_ura_e,Extracellular exchange
NADH9,Oxidative Phosphorylation
EX_val__L_e,Extracellular exchange
NADH10,Oxidative Phosphorylation
ADK4,Nucleotide Salvage Pathway
INSK,Nucleotide Salvage Pathway
MDH,Citric Acid Cycle
ABTA,Arginine and Proline Metabolism
EX_xan_e,Extracellular exchange
FUM,Citric Acid Cycle
FMNAT,Cofactor and Prosthetic Group Biosynthesis
PYDXNK,Cofactor and Prosthetic Group Biosynthesis
PYAM5PO,Cofactor and Prosthetic Group Biosynthesis
SSALx,Arginine and Proline Metabolism
ASPT,Alanine and Aspartate Metabolism
OHPBAT,Cofactor and Prosthetic Group Biosynthesis
SERD_L,Glycine and Serine Metabolism
EX_dgsn_e,Extracellular exchange
NADDP,Cofactor and Prosthetic Group Biosynthesis
EX_arab__L_e,Extracellular exchange
EX_fru_e,Extracellular exchange
THRD,Glycine and Serine Metabolism
HEX4,Alternate Carbon Metabolism
EX_gal_e,Extracellular exchange
NMNAT,Cofactor and Prosthetic Group Biosynthesis
EX_xyl__D_e,Extracellular exchange
KARA1,"Valine, Leucine, and Isoleucine Metabolism"
HMPK1,Cofactor and Prosthetic Group Biosynthesis
KARA2,"Valine, Leucine, and Isoleucine Metabolism"
EX_duri_e,Extracellular exchange
EX_for_e,Extracellular exchange
EX_gly_e,Extracellular exchange
EX_h2_e,Extracellular exchange
EX_lys__L_e,Extracellular exchange
ACCOAC,Membrane Lipid Metabolism
NADK,Cofactor and Prosthetic Group Biosynthesis
GLXCL,Glyoxylate Metabolism
ICHORS_copy2,Cofactor and Prosthetic Group Biosynthesis
SUCBZS,Cofactor and Prosthetic Group Biosynthesis
DHBD,Cofactor and Prosthetic Group Biosynthesis
ICHORT,Cofactor and Prosthetic Group Biosynthesis
EX_ser__L_e,Extracellular exchange
EX_thm_e,Extracellular exchange
EX_trp__L_e,Extracellular exchange
GLUTRR,Cofactor and Prosthetic Group Biosynthesis
GLCS1,Glycolysis/Gluconeogenesis
GLCP,Glycolysis/Gluconeogenesis
EX_din_e,Extracellular exchange
RBK_L1,Alternate Carbon Metabolism
RBP4E,Alternate Carbon Metabolism
TARTD,Alternate Carbon Metabolism
NTD2,Nucleotide Salvage Pathway
GLCRAL,Alternate Carbon Metabolism
NTD4,Nucleotide Salvage Pathway
NTD5,Nucleotide Salvage Pathway
EX_fmn_e,Extracellular exchange
EX_gthox_e,Extracellular exchange
KAS14,Membrane Lipid Metabolism
HEMEOS,Cofactor and Prosthetic Group Biosynthesis
ADMDC,Arginine and Proline Metabolism
AGMT,Arginine and Proline Metabolism
NTD6,Nucleotide Salvage Pathway
LGTHL,Methylglyoxal Metabolism
PYDXPP,Cofactor and Prosthetic Group Biosynthesis
PDXPP,Cofactor and Prosthetic Group Biosynthesis
ARGDC,Arginine and Proline Metabolism
HACD6,Membrane Lipid Metabolism
ECOAH1,Membrane Lipid Metabolism
ECOAH2,Membrane Lipid Metabolism
ARGSS,Arginine and Proline Metabolism
AGPR,Arginine and Proline Metabolism
SPMS,Arginine and Proline Metabolism
G1SAT,Cofactor and Prosthetic Group Biosynthesis
KDOCT2,Lipopolysaccharide Biosynthesis / Recycling
ECOAH3,Membrane Lipid Metabolism
UGLT,Alternate Carbon Metabolism
EDTXS1,Lipopolysaccharide Biosynthesis / Recycling
DXPS,Cofactor and Prosthetic Group Biosynthesis
OAADC,Pyruvate Metabolism
MNNH,Alternate Carbon Metabolism
CDPMEK,Cofactor and Prosthetic Group Biosynthesis
EDTXS2,Lipopolysaccharide Biosynthesis / Recycling
ALTRH,Alternate Carbon Metabolism
MECDPS,Cofactor and Prosthetic Group Biosynthesis
GUI1,Alternate Carbon Metabolism
EDTXS3,Lipopolysaccharide Biosynthesis / Recycling
PGAMT,Cell Envelope Biosynthesis
DDGLK,Alternate Carbon Metabolism
EDTXS4,Lipopolysaccharide Biosynthesis / Recycling
XYLI2,Alternate Carbon Metabolism
