,Organism,sl_size,common_sl_size,num_diff,net_diff
74,iECW_1372,33,1,-11.0,-2.6572964568637114
75,iECW_1372,33,1,-11.0,-2.6572964568637114
76,iECW_1372,29,0,-7.0,-1.6608102855388984
77,iECW_1372,29,0,-7.0,-1.6608102855388984
78,iECW_1372,15,0,-1.0,-0.33216205710501323
79,iECW_1372,15,0,-1.0,-0.33216205710501323
80,iECW_1372,15,0,-1.0,-0.33216205710501323
81,iECW_1372,3,1,1.0,0.5426110061596319
82,iECW_1372,3,0,-1.0,-0.22498967258500951
83,iECW_1372,22,3,2.0,0.0008325518638554923
84,iECW_1372,17,5,-1.0,-0.14040259057153642
85,iECW_1372,17,5,-1.0,-0.14040259057153642
86,iECW_1372,17,5,-1.0,-0.14040259057153642
87,iECW_1372,8,1,0.0,-0.006484010998964888
88,iECW_1372,3,1,1.0,0.0002594724397795287
89,iECW_1372,15,4,1.0,0.07263734947890287
90,iECW_1372,15,4,1.0,0.07263734947890287
91,iECW_1372,15,4,1.0,0.07263734947890287
92,iECW_1372,33,0,-11.0,-2.657296456865251
93,iECW_1372,29,0,-5.0,-0.9964861713217656
94,iECW_1372,29,0,-5.0,-0.9964861713217656
95,iECW_1372,29,0,-5.0,-0.9964861713217656
96,iECW_1372,26,0,-8.0,-1.9929723426500328
97,iECW_1372,29,0,-5.0,-0.9964861713217656
98,iECW_1372,26,0,-8.0,-1.9929723426500328
99,iECW_1372,33,0,-11.0,-2.657296456865251
100,iECW_1372,33,0,-11.0,-2.657296456865251
101,iECW_1372,26,0,-8.0,-1.9929723426500328
102,iECW_1372,29,0,-5.0,-0.9964861713217656
103,iECW_1372,15,5,1.0,0.11912211707637056
104,iECW_1372,15,5,1.0,0.11912211707637056
105,iECW_1372,15,5,1.0,0.11912211707637056
106,iECW_1372,17,5,1.0,0.1404025905550389
107,iECW_1372,17,5,1.0,0.1404025905550389
108,iECW_1372,17,5,1.0,0.1404025905550389
109,iECW_1372,33,0,-11.0,-2.657296456863353
110,iECW_1372,26,0,-8.0,-1.9929723426479033
111,iECW_1372,26,0,-8.0,-1.9929723426479033
112,iECW_1372,26,0,-8.0,-1.9929723426479033
113,iECW_1372,26,0,-8.0,-1.9929723426479033
114,iECW_1372,26,0,-8.0,-1.9929723426479033
115,iECW_1372,26,0,-8.0,-1.9929723426479033
116,iECW_1372,33,0,-11.0,-2.657296456863353
117,iECW_1372,33,0,-11.0,-2.657296456863353
118,iECW_1372,26,0,-8.0,-1.9929723426479033
119,iECW_1372,26,0,-8.0,-1.9929723426479033
120,iECW_1372,33,1,-11.0,-2.6572964568637527
121,iECW_1372,29,0,-7.0,-1.6608102855388984
122,iECW_1372,29,0,-7.0,-1.6608102855388984
123,iECW_1372,29,0,-7.0,-1.6608102855388984
124,iECW_1372,29,0,-7.0,-1.6608102855388984
125,iECW_1372,29,0,-7.0,-1.6608102855388984
126,iECW_1372,29,0,-7.0,-1.6608102855388984
127,iECW_1372,33,1,-11.0,-2.6572964568637527
128,iECW_1372,33,1,-11.0,-2.6572964568637527
129,iECW_1372,29,0,-7.0,-1.6608102855388984
130,iECW_1372,29,0,-7.0,-1.6608102855388984
131,iECW_1372,15,0,-1.0,-0.33216205710501323
132,iECW_1372,15,0,-1.0,-0.33216205710501323
133,iECW_1372,15,0,-1.0,-0.33216205710501323
134,iECW_1372,367,222,55.0,-2.786477378211096
135,iECW_1372,3,0,1.0,0.0595610585374
136,iECW_1372,3,0,1.0,0.0595610585374
137,iECW_1372,3,0,1.0,0.07020129527739999
138,iECW_1372,3,0,1.0,0.07020129527739999
139,iECW_1372,8,3,0.0,-9.640066522820234e-13
140,iECW_1372,2,0,-0.0,1.7763568394002505e-12
141,iECW_1372,8,3,0.0,-9.640066522820234e-13
142,iECW_1372,3,0,-1.0,-7.930805923155147
143,iECW_1372,34,6,-10.0,-2.3251343997751883
144,iECW_1372,27,0,-7.0,-1.6608102855400348
145,iECW_1372,27,0,-7.0,-1.6608102855400348
146,iECW_1372,27,0,-7.0,-1.6608102855400348
147,iECW_1372,27,0,-7.0,-1.6608102855400348
148,iECW_1372,27,0,-7.0,-1.6608102855400348
149,iECW_1372,27,0,-7.0,-1.6608102855400348
150,iECW_1372,34,6,-10.0,-2.3251343997751883
151,iECW_1372,34,6,-10.0,-2.3251343997751883
152,iECW_1372,27,0,-7.0,-1.6608102855400348
153,iECW_1372,27,0,-7.0,-1.6608102855400348
154,iECW_1372,37,0,-7.0,-1.3286482284350305
155,iECW_1372,29,0,-7.0,-1.6608102855382985
156,iECW_1372,29,0,-7.0,-1.6608102855382985
157,iECW_1372,29,0,-7.0,-1.6608102855382985
158,iECW_1372,29,0,-7.0,-1.6608102855382985
159,iECW_1372,29,0,-7.0,-1.6608102855382985
160,iECW_1372,29,0,-7.0,-1.6608102855382985
161,iECW_1372,37,0,-7.0,-1.3286482284350305
162,iECW_1372,37,0,-7.0,-1.3286482284350305
163,iECW_1372,29,0,-7.0,-1.6608102855382985
164,iECW_1372,29,0,-7.0,-1.6608102855382985
165,iECW_1372,37,0,-7.0,-1.3286482284317216
166,iECW_1372,27,0,-7.0,-1.6608102855393376
167,iECW_1372,27,0,-7.0,-1.6608102855393376
168,iECW_1372,27,0,-7.0,-1.6608102855393376
169,iECW_1372,27,0,-7.0,-1.6608102855393376
170,iECW_1372,27,0,-7.0,-1.6608102855393376
171,iECW_1372,27,0,-7.0,-1.6608102855393376
172,iECW_1372,37,0,-7.0,-1.3286482284317216
173,iECW_1372,37,0,-7.0,-1.3286482284317216
174,iECW_1372,27,0,-7.0,-1.6608102855393376
175,iECW_1372,27,0,-7.0,-1.6608102855393376
176,iECW_1372,15,1,-1.0,-0.3321620571079694
177,iECW_1372,15,1,-1.0,-0.3321620571079694
178,iECW_1372,15,1,-1.0,-0.3321620571079694
179,iECW_1372,2,0,0.0,0.0
180,iECW_1372,102,12,-18.0,-4.745113526816367e-05
181,iECW_1372,92,12,-24.0,-5.9121658124097244e-05
182,iECW_1372,5,3,-1.0,-4.853508988749008e-05
183,iECW_1372,92,12,-24.0,-5.9121658124097244e-05
184,iECW_1372,92,12,-24.0,-5.9121658124097244e-05
185,iECW_1372,95,7,-19.0,-6.0073292161581256e-05
186,iECW_1372,98,9,-16.0,-5.249996796514246e-05
187,iECW_1372,88,7,-14.0,-4.6237034614173965e-05
188,iECW_1372,88,7,-14.0,-4.6237034614173965e-05
189,iECW_1372,88,7,-14.0,-4.6237034614173965e-05
190,iECW_1372,100,5,-16.0,-4.456684288551996e-05
191,iECW_1372,5,3,1.0,4.8534266899335606e-05
192,iECW_1372,11,4,1.0,1.1666926235243892e-05
193,iECW_1372,7,1,1.0,5.0402984156079944e-05
194,iECW_1372,98,10,-18.0,-5.364079348479624e-05
195,iECW_1372,88,7,-14.0,-4.6237034614173965e-05
196,iECW_1372,88,7,-14.0,-4.6237034614173965e-05
197,iECW_1372,88,7,-14.0,-4.6237034614173965e-05
198,iECW_1372,92,4,-16.0,-4.4786325721527225e-05
199,iECW_1372,97,12,-23.0,-5.8674884575459526e-05
200,iECW_1372,95,6,-13.0,-4.952119669021052e-05
201,iECW_1372,95,6,-13.0,-4.952119669021052e-05
202,iECW_1372,95,6,-13.0,-4.952119669021052e-05
203,iECW_1372,96,3,-14.0,-3.677340709838184e-05
204,iECW_1372,4,0,0.0,4.672484621437434e-12
205,iECW_1372,4,0,0.0,-5.062616992290714e-13
206,iECW_1372,3,1,-1.0,-0.0019703105051000844
207,iECW_1372,196,22,6.0,-0.010031402982176045
208,iECW_1372,113,7,-9.0,-1.2987601706846279e-05
209,iECW_1372,3,1,1.0,0.7127166575953618
210,iECW_1372,57,4,-23.0,-3.585439481666172e-05
211,iECW_1372,439,397,-283.0,-170.7550945276247
212,iECW_1372,438,395,-282.0,-170.7552481988565
213,iECW_1372,438,396,-284.0,-163.96499894683802
214,iECW_1372,434,392,-286.0,-170.53609251780227
215,iECW_1372,436,396,-284.0,-165.0784892029246
216,iECW_1372,436,391,-284.0,-171.0546936786772
217,iECW_1372,70,4,-20.0,0.0003700254036618781
218,iECW_1372,5,1,1.0,0.2313523474766149
219,iECW_1372,5,1,1.0,0.2313523474769671
220,iECW_1372,10,0,0.0,-1.0909988190643816e-12
221,iECW_1372,3,1,-1.0,-0.00020813796310977087
222,iECW_1372,227,28,5.0,0.0487589707605882
223,iECW_1372,215,31,19.0,-5.3953462530705
224,iECW_1372,10,2,-2.0,-0.0004856552841033077
225,iECW_1372,5,1,1.0,0.024422143380435933
226,iECW_1372,5,1,1.0,0.025216427719685006
227,iECW_1372,6,1,0.0,-1.1369377661551994e-13
228,iECW_1372,421,348,143.0,31.78608659399827
229,iECW_1372,5,2,1.0,0.8707185730573006
230,iECW_1372,4,1,-0.0,-1.8114398869784054e-12
231,iECW_1372,215,20,-7.0,-0.012249322436503157
232,iECW_1372,3,0,-1.0,-0.05305464710712267
233,iECW_1372,5,0,1.0,0.23135234745864236
234,iECW_1372,5,0,1.0,0.23135234747519462
235,iECW_1372,5,2,1.0,0.23135234747530828
236,iECW_1372,46,3,-14.0,-2.826632419664337e-05
237,iECW_1372,2,0,0.0,1.6479873021779667e-17
238,iECW_1372,2,0,-0.0,-4.2299497238218464e-14
239,iECW_1372,3,0,1.0,0.41836477507437114
240,iECW_1372,3,1,-1.0,-0.002229782944823455
241,iECW_1372,442,389,-288.0,-244.34552552669214
242,iECW_1372,450,390,-292.0,-220.16356366009666
243,iECW_1372,442,385,-290.0,-251.32402642009782
244,iECW_1372,445,383,-291.0,-220.16111144243672
245,iECW_1372,42,9,-8.0,-1.8791391761369778
246,iECW_1372,451,389,291.0,220.1606065043229
247,iECW_1372,449,391,291.0,220.71563588255975
248,iECW_1372,445,387,289.0,239.72206953060862
249,iECW_1372,441,385,289.0,242.14947653543726
250,iECW_1372,379,256,87.0,4.402950904893347
251,iECW_1372,10,2,2.0,2.762747712498907
252,iECW_1372,439,394,283.0,170.75784554036804
253,iECW_1372,434,391,282.0,162.95800826090127
254,iECW_1372,19,8,5.0,2.522301839470627
255,iECW_1372,423,343,-141.0,-31.239854576256057
256,iECW_1372,5,3,-1.0,-0.8713467203681905
257,iECW_1372,42,9,-8.0,-1.8791391761369778
258,iECW_1372,42,9,-8.0,-1.8791391761369778
259,iECW_1372,18,6,-6.0,-1.770667480860579
260,iECW_1372,429,349,143.0,31.136589942993837
261,iECW_1372,20,9,6.0,4.303307575215316
262,iECW_1372,16,6,6.0,1.949611175237265
263,iECW_1372,417,338,137.0,29.189527163674143
264,iECW_1372,19,8,5.0,2.481323313796799
265,iECW_1372,2,0,-0.0,8.304468224196171e-14
