"","Rxn_1","Rxn_2","Rxn_1_Min","Rxn_1_Max","Rxn_2_Min","Rxn_2_Max","v1","v2","Rxn1_Prod","Rxn2_Prod","g_min_Fluxes","g_max_Fluxes","l_min_Fluxes","l_max_Fluxes","Rxn_1_Class","Rxn_2_Class","class","size","flux","short","long","common","syna","Rxn1_submodule","Rxn2_submodule"
"1","3HAD120","AACPS7",0,0.0231950755833727,0,80.7033902723363,0,0,0,0,0,60.5004219230886,0.00453693409943722,60.4308366963426,"pFBAOpt_Rxns","ELE_Rxns","PSL","16","0.068961305597691855","5","10","1",15,"Cell Envelope Biosynthesis","Cell Envelope Biosynthesis"
"2","3HAD120","ACACT9",0,0.0231950755833727,0,0.0231950755833731,0,0,0,0,0,0.0231950755833857,0.00453693409943722,0.0231950755833728,"pFBAOpt_Rxns","ELE_Rxns","PSL","24","0.10344195839698428","6","8","10",14,"Cell Envelope Biosynthesis","Membrane Lipid Metabolism"
"3","3HAD120","ECOAH6",0,0.0231950755833727,-0.0231950755833168,0,0,1.60016463612282,0,0,-0.0231950755834305,0,-0.0231950755833168,-0.0045369340994057,"pFBAOpt_Rxns","ELE_Rxns","PSL","24","0.10344195839698428","6","8","10",14,"Cell Envelope Biosynthesis","Membrane Lipid Metabolism"
"4","3HAD120","FACOAE120",0,0.0231950755833727,0,26.9011298127324,0,0,0,0,0,20.1668073076943,0.00453693409943722,20.1590756158319,"pFBAOpt_Rxns","ELE_Rxns","PSL","16","0.068961305600608439","5","10","1",15,"Cell Envelope Biosynthesis","Cell Envelope Biosynthesis"
"5","3HAD120","HACD6i",0,0.0231950755833727,0,0.0231950755833731,0,0,0,0,0,0.0231950755833857,0.00453693409943722,0.0231950755833728,"pFBAOpt_Rxns","ELE_Rxns","PSL","24","0.10344195839698428","6","8","10",14,"Cell Envelope Biosynthesis","Membrane Lipid Metabolism"
"6","3HAD140","AACPS1",0,0.0186581414839354,0,80.703389717029,0,0.0436679907070832,0,0,0,60.5004219230631,0.00476378080440908,60.4631056400989,"pFBAOpt_Rxns","ELE_Rxns","PSL","16","0.072409370880231888","6","7","3",13,"Cell Envelope Biosynthesis","Cell Envelope Biosynthesis"
"7","3HAD140","FACOAE140",0,0.0186581414839354,0,26.9011310225811,0,0,0,0,0,20.166807307693,0.00476378080440908,20.1668073076912,"pFBAOpt_Rxns","ELE_Rxns","PSL","16","0.072409370880186452","6","7","3",13,"Cell Envelope Biosynthesis","Cell Envelope Biosynthesis"
"8","3HAD160","AACPS3",0,0.0325525021634624,0,80.7033888805348,0,0,0,0,0,60.5004219230791,0.0138943606795265,60.4726332017363,"pFBAOpt_Rxns","ELE_Rxns","PSL","15","0.19799437350015781","5","9","1",14,"Cell Envelope Biosynthesis","Cell Envelope Biosynthesis"
"9","3HAD160","FACOAE160",0,0.0325525021634624,0,26.9011266542092,0,0,0,0,0,20.1668073076934,0.0138943606795265,20.1668073076938,"pFBAOpt_Rxns","ELE_Rxns","PSL","16","0.21119399838950254","6","9","1",15,"Cell Envelope Biosynthesis","Cell Envelope Biosynthesis"
"10","3OAR120","AACPS7",0,0.0231950755833168,0,80.7033902723363,0.110587768673782,0,0,0,0,60.5004219230886,0.00453693409943722,60.4308366963426,"pFBAOpt_Rxns","ELE_Rxns","PSL","16","0.068961305597691855","5","10","1",15,"Cell Envelope Biosynthesis","Cell Envelope Biosynthesis"
"11","3OAR120","ACACT9",0,0.0231950755833168,0,0.0231950755833731,0.110587768673782,0,0,0,0,0.0231950755833857,0.00453693409943722,0.0231950755833728,"pFBAOpt_Rxns","ELE_Rxns","PSL","24","0.10344195839698428","6","8","10",14,"Cell Envelope Biosynthesis","Membrane Lipid Metabolism"
"12","3OAR120","ECOAH6",0,0.0231950755833168,-0.0231950755833168,0,0.110587768673782,1.60016463612282,0,0,-0.0231950755834305,0,-0.0231950755833168,-0.0045369340994057,"pFBAOpt_Rxns","ELE_Rxns","PSL","24","0.10344195839698428","6","8","10",14,"Cell Envelope Biosynthesis","Membrane Lipid Metabolism"
"13","3OAR120","FACOAE120",0,0.0231950755833168,0,26.9011298127324,0.110587768673782,0,0,0,0,20.1668073076943,0.00453693409943722,20.1590756158319,"pFBAOpt_Rxns","ELE_Rxns","PSL","16","0.068961305600608439","5","10","1",15,"Cell Envelope Biosynthesis","Cell Envelope Biosynthesis"
"14","3OAR120","HACD6i",0,0.0231950755833168,0,0.0231950755833731,0.110587768673782,0,0,0,0,0.0231950755833857,0.00453693409943722,0.0231950755833728,"pFBAOpt_Rxns","ELE_Rxns","PSL","24","0.10344195839698428","6","8","10",14,"Cell Envelope Biosynthesis","Membrane Lipid Metabolism"
"15","3OAR160","AACPS3",0,0.0325525021634121,0,80.7033888805348,0,0,0,0,0,60.5004219230791,0.0138943606795265,60.4726332017363,"pFBAOpt_Rxns","ELE_Rxns","PSL","15","0.19799437350015781","5","9","1",14,"Cell Envelope Biosynthesis","Cell Envelope Biosynthesis"
"16","3OAR160","FACOAE160",0,0.0325525021634121,0,26.9011266542092,0,0,0,0,0,20.1668073076934,0.0138943606795265,20.1668073076938,"pFBAOpt_Rxns","ELE_Rxns","PSL","16","0.21119399838950254","6","9","1",15,"Cell Envelope Biosynthesis","Cell Envelope Biosynthesis"
"17","3OAS120","AACPS7",0,0.0231950755833727,0,80.7033902723363,0.0104576330992028,0,0,0,0,60.5004219230886,0.00453693409943722,60.4308366963426,"pFBAOpt_Rxns","ELE_Rxns","PSL","16","0.068961305597691855","5","10","1",15,"Cell Envelope Biosynthesis","Cell Envelope Biosynthesis"
"18","3OAS120","ACACT9",0,0.0231950755833727,0,0.0231950755833731,0.0104576330992028,0,0,0,0,0.0231950755833857,0.00453693409943722,0.0231950755833728,"pFBAOpt_Rxns","ELE_Rxns","PSL","24","0.10344195839698428","6","8","10",14,"Cell Envelope Biosynthesis","Membrane Lipid Metabolism"
