EX_cit_e,Extracellular exchange
EX_cm_e,Extracellular exchange
EX_cmp_e,Extracellular exchange
EX_glcr_e,Extracellular exchange
EX_cl_e,Extracellular exchange
EX_co2_e,Extracellular exchange
EX_cobalt2_e,Extracellular exchange
EX_colipa_e,Extracellular exchange
EX_colipap_e,Extracellular exchange
EX_chtbs_e,Extracellular exchange
DM_4crsol_c,Intracellular demand
DM_5drib_c,Intracellular demand
DM_aacald_c,Intracellular demand
DM_amob_c,Intracellular demand
EX_cpgn_e,Extracellular exchange
EX_cpgn_un_e,Extracellular exchange
DM_mththf_c,Intracellular demand
EX_glcur_e,Extracellular exchange
DM_oxam_c,Intracellular demand
EX_crn_e,Extracellular exchange
EX_crn__D_e,Extracellular exchange
BIOMASS_Ec_iJO1366_WT_53p95M,Biomass and maintenance functions
EX_csn_e,Extracellular exchange
BIOMASS_Ec_iJO1366_core_53p95M,Biomass and maintenance functions
EX_cu_e,Extracellular exchange
EX_glcur1p_e,Extracellular exchange
EX_cu2_e,Extracellular exchange
EX_cyan_e,Extracellular exchange
EX_12ppd__R_e,Extracellular exchange
EX_12ppd__S_e,Extracellular exchange
EX_cynt_e,Extracellular exchange
EX_cys__D_e,Extracellular exchange
EX_14glucan_e,Extracellular exchange
EX_15dap_e,Extracellular exchange
EX_23camp_e,Extracellular exchange
EX_23ccmp_e,Extracellular exchange
EX_23cgmp_e,Extracellular exchange
EX_23cump_e,Extracellular exchange
EX_23dappa_e,Extracellular exchange
EX_26dap__M_e,Extracellular exchange
EX_2ddglcn_e,Extracellular exchange
EX_34dhpac_e,Extracellular exchange
EX_3amp_e,Extracellular exchange
EX_cys__L_e,Extracellular exchange
EX_cytd_e,Extracellular exchange
EX_dad_2_e,Extracellular exchange
EX_damp_e,Extracellular exchange
EX_dca_e,Extracellular exchange
EX_dcmp_e,Extracellular exchange
EX_dcyt_e,Extracellular exchange
EX_ddca_e,Extracellular exchange
EX_dgmp_e,Extracellular exchange
EX_dgsn_e,Extracellular exchange
EX_dha_e,Extracellular exchange
EX_dimp_e,Extracellular exchange
EX_din_e,Extracellular exchange
EX_3cmp_e,Extracellular exchange
EX_3gmp_e,Extracellular exchange
EX_3hcinnm_e,Extracellular exchange
EX_3hpp_e,Extracellular exchange
EX_3hpppn_e,Extracellular exchange
EX_dms_e,Extracellular exchange
EX_dmso_e,Extracellular exchange
EX_3ump_e,Extracellular exchange
EX_gln__L_e,Extracellular exchange
EX_4abut_e,Extracellular exchange
EX_4hoxpacd_e,Extracellular exchange
EX_dopa_e,Extracellular exchange
EX_doxrbcn_e,Extracellular exchange
EX_5dglcn_e,Extracellular exchange
EX_5mtr_e,Extracellular exchange
EX_dtmp_e,Extracellular exchange
EX_dump_e,Extracellular exchange
EX_duri_e,Extracellular exchange
EX_eca4colipa_e,Extracellular exchange
EX_enlipa_e,Extracellular exchange
EX_LalaDglu_e,Extracellular exchange
EX_LalaDgluMdap_e,Extracellular exchange
EX_LalaDgluMdapDala_e,Extracellular exchange
EX_LalaLglu_e,Extracellular exchange
EX_ac_e,Extracellular exchange
EX_acac_e,Extracellular exchange
EX_enter_e,Extracellular exchange
EX_etha_e,Extracellular exchange
EX_acald_e,Extracellular exchange
EX_ethso3_e,Extracellular exchange
EX_glu__L_e,Extracellular exchange
EX_etoh_e,Extracellular exchange
EX_f6p_e,Extracellular exchange
EX_fald_e,Extracellular exchange
EX_acgal_e,Extracellular exchange
EX_acgal1p_e,Extracellular exchange
EX_acgam_e,Extracellular exchange
EX_acgam1p_e,Extracellular exchange
EX_fe2_e,Extracellular exchange
EX_fe3_e,Extracellular exchange
EX_acmana_e,Extracellular exchange
EX_fe3dcit_e,Extracellular exchange
EX_acmum_e,Extracellular exchange
EX_gly_e,Extracellular exchange
EX_acnam_e,Extracellular exchange
EX_acolipa_e,Extracellular exchange
EX_fe3dhbzs_e,Extracellular exchange
EX_fe3hox_e,Extracellular exchange
EX_fe3hox_un_e,Extracellular exchange
EX_acser_e,Extracellular exchange
EX_fecrm_e,Extracellular exchange
EX_ade_e,Extracellular exchange
EX_adn_e,Extracellular exchange
EX_adocbl_e,Extracellular exchange
EX_ag_e,Extracellular exchange
EX_agm_e,Extracellular exchange
EX_fecrm_un_e,Extracellular exchange
EX_feenter_e,Extracellular exchange
EX_feoxam_e,Extracellular exchange
EX_feoxam_un_e,Extracellular exchange
EX_akg_e,Extracellular exchange
EX_ala_B_e,Extracellular exchange
EX_glyald_e,Extracellular exchange
EX_ala__D_e,Extracellular exchange
EX_ala__L_e,Extracellular exchange
EX_for_e,Extracellular exchange
EX_fru_e,Extracellular exchange
EX_frulys_e,Extracellular exchange
EX_alaala_e,Extracellular exchange
EX_glyb_e,Extracellular exchange
EX_all__D_e,Extracellular exchange
EX_fruur_e,Extracellular exchange
EX_fuc__L_e,Extracellular exchange
EX_alltn_e,Extracellular exchange
EX_fum_e,Extracellular exchange
EX_amp_e,Extracellular exchange
EX_glyc_e,Extracellular exchange
EX_anhgm_e,Extracellular exchange
EX_fusa_e,Extracellular exchange
EX_g1p_e,Extracellular exchange
EX_arab__L_e,Extracellular exchange
EX_glyc__R_e,Extracellular exchange
EX_arbt_e,Extracellular exchange
EX_g3pc_e,Extracellular exchange
